doc_id,chunk_id,title,text,source,source_split,topic,question_id,original_hotpotqa_id,paragraph_index,is_gold_evidence,source_system,s2_corpus_role
hotpotqa_mini_0006_doc_09,hotpotqa_mini_0006_chunk_09,"Brown County, Kansas","Brown County (county code BR) is a county located in the northeast portion of the U.S. state of Kansas. As of the 2010 census, the county population was 9,984. Its county seat and most populous city is Hiawatha. Brown County is the location of the Kickapoo Indian Reservation of Kansas, the majority of the Sac and Fox Reservation and the majority of the Iowa Reservation of Kansas and Nebraska.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0006,5a75e05c55429976ec32bc5f,9,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0007_doc_00,hotpotqa_mini_0007_chunk_00,United States Assistant Secretary of State,"Assistant Secretary of State (A/S) is a title used for many executive positions in the United States Department of State, ranking below the Under Secretaries. A set of six Assistant Secretaries reporting to the Under Secretary for Political Affairs manage diplomatic missions within their designated geographic regions, plus one Assistant Secretary dealing with international organizations. Assistant Secretaries usually manage individual bureaus of the Department of State. When the manager of a bureau or another agency holds a title other than Assistant Secretary, such as ""Director,"" it can be said to be of ""Assistant Secretary equivalent rank."" Assistant Secretaries typically have a set of deputies, referred to as Deputy Assistant Secretaries (DAS).",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0007,5ae0d4c9554299603e418468,0,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0007_doc_01,hotpotqa_mini_0007_chunk_01,Douglas J. Bennet,"Douglas Joseph “Doug” Bennet, Jr. (born June 23, 1938) is a former national political official and college president. He was the fifteenth president of Wesleyan University, in Middletown, Connecticut, from 1995 to 2007. Before that, he served as Assistant Secretary of State for International Organization Affairs in the Clinton Administration (1993–95) and Assistant Secretary of State for Legislative Affairs in the Carter administration (1977–79), was the President and CEO of National Public Radio (1983–93), and ran the U.S. Agency for International Development under President Carter (1979–81).",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0007,5ae0d4c9554299603e418468,1,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0007_doc_02,hotpotqa_mini_0007_chunk_02,Richard Nixon,"Richard Milhous Nixon (January 9, 1913 – April 22, 1994) was the 37th President of the United States from 1969 until 1974, when he resigned from office, the only U.S. president to do so. He had previously served as the 36th Vice President of the United States from 1953 to 1961, and prior to that as a U.S. Representative and also Senator from California.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0007,5ae0d4c9554299603e418468,2,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0007_doc_03,hotpotqa_mini_0007_chunk_03,Steven K. Galson,"Steven Kenneth Galson (born 1956) is an American public health physician. He is currently Senior Vice President for Global Regulatory Affairs at Amgen, the S. California-based innovative global biopharmaceutical company. He is also Professor-at-Large at the Keck Graduate Institute for Applied Life Sciences in Clarmont, California. He is a retired rear admiral in the United States Public Health Service Commissioned Corps and public health administrator who served as the acting Surgeon General of the United States from October 1, 2007 – October 1, 2009. He served concurrently as acting Assistant Secretary for Health from January 22, 2009 to June 25, 2009, and as the Deputy Director and Director of the Center for Drug Evaluation and Research (CDER) at the Food and Drug Administration from 2001 to 2007. As the Acting Surgeon General, he was the commander of the United States Public Health Service Commissioned Corps and, while serving as the Assistant Secretary for Health, was the operational head of the Public Health Service.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0007,5ae0d4c9554299603e418468,3,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0007_doc_04,hotpotqa_mini_0007_chunk_04,Robert R. Hood,Robert R. Hood is an American government official who currently serves as Assistant Secretary of Defense for Legislative Affairs. Hood was previously vice president for government affairs for CH2M. Past roles with the federal government include a role at the White House as Special Assistant to the President in the Office of Legislative Affairs and posts at the United States Department of Defense as principal deputy assistant secretary for legislative affairs and as deputy under secretary of defense for budget and appropriations affairs. Hood was also the director of congressional affairs at the National Nuclear Security Administration.,hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0007,5ae0d4c9554299603e418468,4,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0007_doc_05,hotpotqa_mini_0007_chunk_05,Robert Hormats,"Robert D. ""Bob"" Hormats (born April 13, 1943, in Baltimore, Maryland) is Vice Chairman of Kissinger Associates. Immediately prior he served as Under Secretary of State for Economic Growth, Energy, and the Environment (at the time, entitled Under Secretary of State for Economic, Business, and Agricultural Affairs) from 2009 to 2013. Hormats was formerly Vice Chairman of Goldman Sachs (International), which he joined in 1982. He served as Senior Deputy Assistant Secretary, from 1977 to 1979, and Assistant Secretary of State, from 1981 to 1982, at the Bureau of Economic and Business Affairs (formerly Bureau of Economic, Energy, and Business Affairs). He was Ambassador and Deputy U.S. Trade Representative from 1979 to 1981. He served as a senior staff member for International Economic Affairs on the United States National Security Council from 1969 to 1977, where he was senior economic adviser to Henry Kissinger, General Brent Scowcroft and Zbigniew Brzezinski. He helped to manage the Nixon administration's opening of diplomatic relations with China's communist government. He was a recipient of the French Legion of Honor in 1982 and the Arthur S. Flemming Award in 1974.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0007,5ae0d4c9554299603e418468,5,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0007_doc_06,hotpotqa_mini_0007_chunk_06,Bradford P. Campbell,"Bradford P. Campbell was the Assistant Secretary for Employee Benefits Security of the United States Department of Labor (DOL), the official in charge of the Employee Benefits Security Administration (EBSA). Mr. Campbell was nominated by President George W. Bush as Assistant Secretary on May 3, 2007, and was unanimously confirmed by the United States Senate on August 3, 2007. He held the position until January 20, 2009. Prior to his confirmation as Assistant Secretary, Mr. Campbell had served as Acting Assistant Secretary since October 30, 2006 and as EBSA's Deputy Assistant Secretary for Policy since March 5, 2004.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0007,5ae0d4c9554299603e418468,6,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0007_doc_07,hotpotqa_mini_0007_chunk_07,Office of Population Affairs,"The Office of Population Affairs (OPA), a part of the United States Department of Health and Human Services within the Office of Public Health and Science, serves as the focal point to advise the Secretary and the Assistant Secretary for Health on a wide range of reproductive health topics, including adolescent pregnancy, family planning, and sterilization, as well as other population issues. Created by an Act of Congress in 1970 (Public Law 91-572, 84 Stat. 1504, Dec. 24. 1970), the Office of Population Affairs, under the direction of the Deputy Assistant Secretary of Population Affairs (DASPA), has three component offices responsible for the oversight of program functions: Office of Family Planning, Office of Adolescent Pregnancy Programs, and Office of Research and Evaluation.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0007,5ae0d4c9554299603e418468,7,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0007_doc_08,hotpotqa_mini_0007_chunk_08,Roger O. Egeberg,"Roger Olaf Egeberg, M.D. (13 November 1902 – 13 September 1997 Washington, D.C.) was an American medical educator, administrator and advocate of public health. He was General Douglas MacArthur's personal physician during World War II in the Pacific theater. His other roles included Assistant Secretary for Health and Scientific Affairs in the Department of Health, Education, and Welfare (now the United States Department of Health and Human Services) during the Nixon administration and Dean of the University of Southern California's medical school.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0007,5ae0d4c9554299603e418468,8,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0007_doc_09,hotpotqa_mini_0007_chunk_09,Edward D. Martin,"Rear Admiral Edward Dana Martin (MD) is the former Acting Assistant Secretary of Defense (Health Affairs). He was appointed to two terms, originally in 1993 and once again in 1997. Martin served as the Secretary's principal advisor on matters related to the military health system, health.mil. The Military Health System (MHS) mission is to provide optimal Health Services in support of the United States' military mission. The MHS is a unique partnership of medical educators, medical researchers, and healthcare providers and their support personnel worldwide. This DoD enterprise consists of the Office of the Assistant Secretary of Defense (Health Affairs); the medical departments of the Army, Navy, Marine Corps, Air Force, Coast Guard, and Joint Chiefs of Staff; the Combatant Command surgeons; and TRICARE providers (including private sector healthcare providers, hospitals and pharmacies).",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0007,5ae0d4c9554299603e418468,9,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0008_doc_00,hotpotqa_mini_0008_chunk_00,Asgard (yacht),Asgard is a 51 ft gaff rigged yacht. She was owned by the English-born writer and Irish nationalist Erskine Childers and his wife Molly Childers. She is most noted for her use in the Howth gun-running of 1914.,hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0008,5a8133725542995ce29dcbdb,0,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0008_doc_01,hotpotqa_mini_0008_chunk_01,Henry Roth,"Henry Roth (February 8, 1906 – October 13, 1995) was an American novelist and short story writer.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0008,5a8133725542995ce29dcbdb,1,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0008_doc_02,hotpotqa_mini_0008_chunk_02,R509 road (Ireland),"The R509 road, following part of the Childers Road (named after Erskine Childers), is a regional road in Ireland, running through the southeastern side of Limerick City. It forms what is somewhat akin to an inner ring road (albeit mostly two-lane only).",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0008,5a8133725542995ce29dcbdb,2,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0008_doc_03,hotpotqa_mini_0008_chunk_03,Molly Childers,"Mary Alden Osgood Childers, MBE (14 December 1875 – 1 January 1964) was an American-born Irish writer and Irish nationalist. She was the daughter of Dr Hamilton Osgood and Margaret Cushing Osgood of Beacon Hill, Boston, Massachusetts. Her older sister was Gretchen Osgood Warren. Molly married the writer and Irish nationalist, Robert Erskine Childers. Their son, Erskine Hamilton Childers, became the fourth President of Ireland.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0008,5a8133725542995ce29dcbdb,3,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0008_doc_04,hotpotqa_mini_0008_chunk_04,Gretchen Osgood Warren,"Gretchen Osgood Warren (19 March 1868 – September 1961), the wife of Fiske Warren, was an actress, singer and poet. The daughter of Dr. Hamilton Osgood and Margaret Cushing Osgood of Beacon Hill, Boston, Massachusetts, her younger sister was Mary Alden Childers, the wife of writer and Irish nationalist Robert Erskine Childers. Her nephew Erskine Hamilton Childers served as the fourth President of Ireland from 1973-74.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0008,5a8133725542995ce29dcbdb,4,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0008_doc_05,hotpotqa_mini_0008_chunk_05,Robert Caesar Childers,"Robert Caesar Childers (1838 – 25 July 1876) was a British Orientalist scholar, compiler of the first Pāli-English dictionary. Childers was the husband of Anna Barton of Ireland. He was the father of Irish nationalist Robert Erskine Childers and grandfather to the fourth President of Ireland, Erskine Hamilton Childers.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0008,5a8133725542995ce29dcbdb,5,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0008_doc_06,hotpotqa_mini_0008_chunk_06,Robert Erskine Childers,"Robert Erskine Childers DSC (25 June 1870 – 24 November 1922), universally known as Erskine Childers, was a British writer, whose works included the influential novel ""The Riddle of the Sands"", and a Fenian revolutionary who smuggled guns to Ireland in his sailing yacht ""Asgard"". He was executed by the authorities of the nascent Irish Free State during the Irish Civil War. He was the son of British Orientalist scholar Robert Caesar Childers; the cousin of Hugh Childers and Robert Barton; and the father of the fourth President of Ireland, Erskine Hamilton Childers.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0008,5a8133725542995ce29dcbdb,6,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0008_doc_07,hotpotqa_mini_0008_chunk_07,Irish Bulletin,"The Irish Bulletin was the official gazette of the government of the Irish Republic. It was produced by the Department of Propaganda during the Irish War of Independence. and its offices were originally located at No. 6 Harcourt Street, Dublin. The paper's first editor was Desmond FitzGerald, until his arrest and replacement by Robert Erskine Childers. ""The Bulletin"" appeared in weekly editions from 11 November 1919 to 11 July 1921.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0008,5a8133725542995ce29dcbdb,7,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0008_doc_08,hotpotqa_mini_0008_chunk_08,Erskine Barton Childers,"Erskine Barton Childers (11 March 1929 – 25 August 1996) was an Irish writer, BBC correspondent and United Nations senior civil servant. He was the eldest son of Erskine Hamilton Childers (Ireland's fourth President) and Ruth Ellen Dow Childers. His grandparents Mary Alden Childers and Robert Erskine Childers and the latter's double first cousin Robert Barton were all Irish nationalists involved heavily with the negotiation of Irish independence; which ultimately led to his grandfather's execution during the Irish Civil War. His great aunt was Gretchen Osgood Warren.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0008,5a8133725542995ce29dcbdb,8,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0008_doc_09,hotpotqa_mini_0008_chunk_09,Robert Barton,"Robert Childers Barton (4 March 1881 – 10 August 1975) was an Irish nationalist, politician and farmer who participated in the negotiations leading up to the signature of the Anglo-Irish Treaty. His father was Charles William Barton and his mother was Agnes Childers. His wife was Rachel Warren of Boston, daughter of Fiske Warren. His double first cousin and close friend was Robert Erskine Childers.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0008,5a8133725542995ce29dcbdb,9,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0009_doc_00,hotpotqa_mini_0009_chunk_00,2009 Singapore Grand Prix,"The 2009 Singapore Grand Prix (formally the 2009 Formula 1 SingTel Singapore Grand Prix) was a Formula One motor race held at the Marina Bay Street Circuit in Singapore on 27 September 2009. The 61-lap race was the fourteenth round of the 2009 Formula One season. It was the second Singapore Grand Prix to be part of a Formula One Championship and the tenth Singapore Grand Prix overall. It was also the second Formula One race to be held at night. The race was won by McLaren-Mercedes driver and reigning World Champion Lewis Hamilton. Toyota's Timo Glock finished second and 2008 race winner Fernando Alonso took third position, making this the only race of the season with neither a Brawn nor a Red Bull driver on the podium. This was also the last race of 2009 for Glock, as he was injured during qualifying for the Japanese Grand Prix and was replaced by test driver Kamui Kobayashi. Heikki Kovalainen scored his last ever World Championship points at this race.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0009,5ae7a8175542993210983ed8,0,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0009_doc_01,hotpotqa_mini_0009_chunk_01,Catharina Felser,"Catharina Felser (born October 2, 1982) is a German race car driver born in Siegburg, North Rhine-Westphalia. Catharina started her career in karting during 1997, moving up to Austrian Formula Ford in 2000. Her performances there resulted in one race in German Formula Ford, also during 2000. In 2001, she competed in German Formula BMW.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0009,5ae7a8175542993210983ed8,1,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0009_doc_02,hotpotqa_mini_0009_chunk_02,Michael James Lewis,"Michael James Lewis is an American race car driver born on December 24, 1990 in Laguna Beach, California to parents Steve Lewis (Owner of the famed Nine Racing Midget Team & former owner of Performance Racing Industry) and Loretta Lewis. As a young, up-and-coming Race Car Driver, Michael has competed in a diverse number of racing vehicles including Formula 3, Formula BMW, Ford Focus Midgets, Touring Cars, Late Model Stock Cars, Quarter Midgets, & Go-Karts. Michael also officially tested a Formula One car for Scuderia Ferrari F1 in the F60 chassis on November 15, 2011 (as a result from his accomplishments in Formula 3 Italia). Michael's passion for racing is paramount and he enjoys every aspect of his racing career. The Laguna Beach, California native is known for his professionalism, work ethic, and he lives every day for motorsport.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0009,5ae7a8175542993210983ed8,2,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0009_doc_03,hotpotqa_mini_0009_chunk_03,Sergio Pérez,"Sergio Pérez Mendoza ( ; born 26 January 1990) also known as ""Checo"" Pérez, is a Mexican racing driver, currently driving for Force India.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0009,5ae7a8175542993210983ed8,3,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0009_doc_04,hotpotqa_mini_0009_chunk_04,Eduardo Troconis,"Eduardo Troconis (born in Veracruz, Veracruz) is a Mexican race car driver. He is a two-time Mexican Formula Three International champion and a Rookie of the Year Award winner in the Indy Lights de las Americas and Formula Vee Series. Troconis has also competed in the NASCAR Toyota Series and Desafío Corona Series.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0009,5ae7a8175542993210983ed8,4,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0009_doc_05,hotpotqa_mini_0009_chunk_05,Mike Shank,"Mike Shank (born September 22, 1966) is an American race car team owner and former race car driver born in Columbus, Ohio. Before leaving driving to concentrate on car ownership, he ran one race in the 1996–97 Indy Racing League season, the 1997 Las Vegas 500K at Las Vegas Motor Speedway. He started racing in 1989, winning SCCA Ohio Valley Region's Novice Driver of the Year. He also won the 1996 Player’s/Toyota Atlantic C2 championship.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0009,5ae7a8175542993210983ed8,5,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0009_doc_06,hotpotqa_mini_0009_chunk_06,Force India VJM04,"The Force India VJM04 is a Formula One racing car developed by Force India for the 2011 Formula One season, the fourth car the team has made since entering the sport in 2008. The car was driven by long-time Force India driver Adrian Sutil and 2010 Deutsche Tourenwagen Masters champion Paul di Resta. The car was launched online on 8 February 2011.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0009,5ae7a8175542993210983ed8,6,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0009_doc_07,hotpotqa_mini_0009_chunk_07,Tony Ave,"Tony Ave (born November 10, 1968) is a championship race car driver born in Hurley, Wisconsin, U.S.. He competed in the Grand-Am Series from 2000 until 2002, in Formula Atlantic from 1996 until 2001, and in the Trans-Am in 2002. He also made three Indy Lights starts in 1993 and one Indy Pro Series start in 2003. In 2004, Ave raced one race in the NASCAR Nextel Cup Series at Watkins Glen finishing 31st.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0009,5ae7a8175542993210983ed8,7,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0009_doc_08,hotpotqa_mini_0009_chunk_08,Formula One drivers from Mexico,"There have been six Formula One drivers from Mexico who have taken part in races since the championship began in 1950. Pedro Rodríguez is the most successful Mexican driver being the only one to have won a grand prix. Sergio Pérez, the only other Mexican to finish on the podium, currently races with Sahara Force India F1 Team .",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0009,5ae7a8175542993210983ed8,8,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0009_doc_09,hotpotqa_mini_0009_chunk_09,2014 Bahrain Grand Prix,"The 2014 Bahrain Grand Prix (formally the 2014 Formula 1 Gulf Air Bahrain Grand Prix) was a Formula One motor race held on 6 April at the Bahrain International Circuit in Sakhir, Bahrain. It was the third round of the 2014 Formula One season, the 900th Formula One World Championship event, and the eleventh running of the race. The 57-lap race was won by Mercedes driver Lewis Hamilton who started from second position. His teammate Nico Rosberg finished second and Force India driver Sergio Pérez came in third. It was Hamilton's second victory of the season, his first in Bahrain, and the 24th of his Formula One career.",hotpotqa_huggingface_distractor,validation,geography,hotpotqa_mini_0009,5ae7a8175542993210983ed8,9,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0010_doc_00,hotpotqa_mini_0010_chunk_00,Ed Wood (film),"Ed Wood is a 1994 American biographical period comedy-drama film directed and produced by Tim Burton, and starring Johnny Depp as cult filmmaker Ed Wood. The film concerns the period in Wood's life when he made his best-known films as well as his relationship with actor Bela Lugosi, played by Martin Landau. Sarah Jessica Parker, Patricia Arquette, Jeffrey Jones, Lisa Marie, and Bill Murray are among the supporting cast.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0010,5a8b57f25542995d1e6f1371,0,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0010_doc_01,hotpotqa_mini_0010_chunk_01,Scott Derrickson,"Scott Derrickson (born July 16, 1966) is an American director, screenwriter and producer. He lives in Los Angeles, California. He is best known for directing horror films such as ""Sinister"", ""The Exorcism of Emily Rose"", and ""Deliver Us From Evil"", as well as the 2016 Marvel Cinematic Universe installment, ""Doctor Strange.""",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0010,5a8b57f25542995d1e6f1371,1,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0010_doc_02,hotpotqa_mini_0010_chunk_02,"Woodson, Arkansas","Woodson is a census-designated place (CDP) in Pulaski County, Arkansas, in the United States. Its population was 403 at the 2010 census. It is part of the Little Rock–North Little Rock–Conway Metropolitan Statistical Area. Woodson and its accompanying Woodson Lake and Wood Hollow are the namesake for Ed Wood Sr., a prominent plantation owner, trader, and businessman at the turn of the 20th century. Woodson is adjacent to the Wood Plantation, the largest of the plantations own by Ed Wood Sr.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0010,5a8b57f25542995d1e6f1371,2,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0010_doc_03,hotpotqa_mini_0010_chunk_03,Tyler Bates,"Tyler Bates (born June 5, 1965) is an American musician, music producer, and composer for films, television, and video games. Much of his work is in the action and horror film genres, with films like ""Dawn of the Dead, 300, Sucker Punch,"" and ""John Wick."" He has collaborated with directors like Zack Snyder, Rob Zombie, Neil Marshall, William Friedkin, Scott Derrickson, and James Gunn. With Gunn, he has scored every one of the director's films; including ""Guardians of the Galaxy"", which became one of the highest grossing domestic movies of 2014, and its 2017 sequel. In addition, he is also the lead guitarist of the American rock band Marilyn Manson, and produced its albums ""The Pale Emperor"" and ""Heaven Upside Down"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0010,5a8b57f25542995d1e6f1371,3,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0010_doc_04,hotpotqa_mini_0010_chunk_04,Ed Wood,"Edward Davis Wood Jr. (October 10, 1924 – December 10, 1978) was an American filmmaker, actor, writer, producer, and director.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0010,5a8b57f25542995d1e6f1371,4,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0010_doc_05,hotpotqa_mini_0010_chunk_05,Deliver Us from Evil (2014 film),"Deliver Us from Evil is a 2014 American supernatural horror film directed by Scott Derrickson and produced by Jerry Bruckheimer. The film is officially based on a 2001 non-fiction book entitled ""Beware the Night"" by Ralph Sarchie and Lisa Collier Cool, and its marketing campaign highlighted that it was ""inspired by actual accounts"". The film stars Eric Bana, Édgar Ramírez, Sean Harris, Olivia Munn, and Joel McHale in the main roles and was released on July 2, 2014.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0010,5a8b57f25542995d1e6f1371,5,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0010_doc_06,hotpotqa_mini_0010_chunk_06,Adam Collis,"Adam Collis is an American filmmaker and actor. He attended the Duke University from 1986 to 1990 and the University of California, Los Angeles from 2007 to 2010. He also studied cinema at the University of Southern California from 1991 to 1997. Collis first work was the assistant director for the Scott Derrickson's short ""Love in the Ruins"" (1995). In 1998, he played ""Crankshaft"" in Eric Koyanagi's ""Hundred Percent"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0010,5a8b57f25542995d1e6f1371,6,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0010_doc_07,hotpotqa_mini_0010_chunk_07,Sinister (film),Sinister is a 2012 supernatural horror film directed by Scott Derrickson and written by Derrickson and C. Robert Cargill. It stars Ethan Hawke as fictional true-crime writer Ellison Oswalt who discovers a box of home movies in his attic that puts his family in danger.,hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0010,5a8b57f25542995d1e6f1371,7,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0010_doc_08,hotpotqa_mini_0010_chunk_08,Conrad Brooks,"Conrad Brooks (born Conrad Biedrzycki on January 3, 1931 in Baltimore, Maryland) is an American actor. He moved to Hollywood, California in 1948 to pursue a career in acting. He got his start in movies appearing in Ed Wood films such as ""Plan 9 from Outer Space"", ""Glen or Glenda"", and ""Jail Bait."" He took a break from acting during the 1960s and 1970s but due to the ongoing interest in the films of Ed Wood, he reemerged in the 1980s and has become a prolific actor. He also has since gone on to write, produce and direct several films.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0010,5a8b57f25542995d1e6f1371,8,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0010_doc_09,hotpotqa_mini_0010_chunk_09,Doctor Strange (2016 film),"Doctor Strange is a 2016 American superhero film based on the Marvel Comics character of the same name, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is the fourteenth film of the Marvel Cinematic Universe (MCU). The film was directed by Scott Derrickson, who wrote it with Jon Spaihts and C. Robert Cargill, and stars Benedict Cumberbatch as Stephen Strange, along with Chiwetel Ejiofor, Rachel McAdams, Benedict Wong, Michael Stuhlbarg, Benjamin Bratt, Scott Adkins, Mads Mikkelsen, and Tilda Swinton. In ""Doctor Strange"", surgeon Strange learns the mystic arts after a career-ending car accident.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0010,5a8b57f25542995d1e6f1371,9,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0011_doc_00,hotpotqa_mini_0011_chunk_00,Meet Corliss Archer,"Meet Corliss Archer, a program from radio's Golden Age, ran from January 7, 1943 to September 30, 1956. Although it was CBS's answer to NBC's popular ""A Date with Judy"", it was also broadcast by NBC in 1948 as a summer replacement for ""The Bob Hope Show"". From October 3, 1952 to June 26, 1953, it aired on ABC, finally returning to CBS. Despite the program's long run, fewer than 24 episodes are known to exist.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0011,5a8c7595554299585d9e36b6,0,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0011_doc_01,hotpotqa_mini_0011_chunk_01,Shirley Temple,"Shirley Temple Black (April 23, 1928 – February 10, 2014) was an American actress, singer, dancer, businesswoman, and diplomat who was Hollywood's number one box-office draw as a child actress from 1935 to 1938. As an adult, she was named United States ambassador to Ghana and to Czechoslovakia and also served as Chief of Protocol of the United States.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0011,5a8c7595554299585d9e36b6,1,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0011_doc_02,hotpotqa_mini_0011_chunk_02,Janet Waldo,"Janet Marie Waldo (February 4, 1920 – June 12, 2016) was an American radio and voice actress. She is best known in animation for voicing Judy Jetson, Nancy in ""Shazzan"", Penelope Pitstop, and Josie in ""Josie and the Pussycats"", and on radio as the title character in ""Meet Corliss Archer"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0011,5a8c7595554299585d9e36b6,2,False,S1_hotpotqa_mini,shared_retrieval_corpus
